epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,903.706,1.86141,2.46545,2.175,0.56412,0.52495,0.54827,0.26367,1.85369,1.84064,2.13821,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832,0.0020496,0.0006832
66,917.192,1.85687,2.49586,2.18744,0.54661,0.49651,0.51763,0.24087,1.87469,1.9173,2.16319,0.00203475,0.00067825,0.00203475,0.00067825,0.00203475,0.00067825,0.00203475,0.00067825
67,930.679,1.84558,2.41737,2.14453,0.56359,0.52499,0.55044,0.26184,1.87838,1.77865,2.16249,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733,0.0020199,0.0006733
68,944.13,1.84772,2.44017,2.16076,0.60437,0.52903,0.57876,0.27244,1.83291,1.7403,2.09893,0.00200505,0.00066835,0.00200505,0.00066835,0.00200505,0.00066835,0.00200505,0.00066835
69,957.417,1.82141,2.38136,2.14001,0.5044,0.59181,0.57301,0.27803,1.82666,1.74224,2.11408,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634,0.0019902,0.0006634
70,970.948,1.85038,2.40117,2.14739,0.57336,0.57227,0.59503,0.28321,1.77217,1.75599,2.05642,0.00197535,0.00065845,0.00197535,0.00065845,0.00197535,0.00065845,0.00197535,0.00065845
71,984.361,1.82717,2.3394,2.12607,0.5479,0.58021,0.59747,0.29849,1.77118,1.69667,2.0572,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535,0.0019605,0.0006535
72,997.921,1.82207,2.34528,2.11559,0.61942,0.52227,0.59116,0.28625,1.80602,1.76103,2.07672,0.00194565,0.00064855,0.00194565,0.00064855,0.00194565,0.00064855,0.00194565,0.00064855
73,1011.46,1.79331,2.31997,2.12552,0.64595,0.56743,0.63388,0.29985,1.77916,1.64329,2.05461,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436,0.0019308,0.0006436
74,1024.88,1.78107,2.26549,2.10367,0.67341,0.58414,0.64348,0.31576,1.75551,1.64848,2.04153,0.00191595,0.00063865,0.00191595,0.00063865,0.00191595,0.00063865,0.00191595,0.00063865
75,1038.46,1.80153,2.30705,2.11806,0.64244,0.56614,0.64546,0.3174,1.76568,1.60528,2.04326,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337,0.0019011,0.0006337
76,1051.89,1.80253,2.26435,2.08647,0.69486,0.54108,0.62977,0.30499,1.75794,1.63704,2.04792,0.00188625,0.00062875,0.00188625,0.00062875,0.00188625,0.00062875,0.00188625,0.00062875
77,1065.35,1.77967,2.27939,2.09068,0.59024,0.61647,0.63791,0.31265,1.7413,1.6135,2.02115,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238,0.0018714,0.0006238
78,1078.95,1.76599,2.2456,2.07212,0.64547,0.572,0.66002,0.32188,1.71373,1.6052,2.0061,0.00185655,0.00061885,0.00185655,0.00061885,0.00185655,0.00061885,0.00185655,0.00061885
79,1092.33,1.76368,2.24047,2.0816,0.55862,0.6574,0.66328,0.32436,1.72341,1.57594,2.00662,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139,0.0018417,0.0006139
