epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,1659.13,1.70726,1.70626,1.67125,0.61697,0.71692,0.72348,0.3351,1.86092,1.43753,1.64516,0.004159,0.004159,0.004159
120,1673.34,1.71921,1.717,1.68344,0.66671,0.68682,0.725,0.33773,1.86047,1.37291,1.61473,0.0041095,0.0041095,0.0041095
121,1687.24,1.73689,1.73305,1.67038,0.66447,0.67357,0.68963,0.3253,1.89385,1.42216,1.62623,0.00406,0.00406,0.00406
122,1701.19,1.71489,1.68078,1.65198,0.67597,0.65785,0.70046,0.326,1.87315,1.44006,1.62038,0.0040105,0.0040105,0.0040105
123,1715.1,1.70206,1.68542,1.64133,0.62944,0.67297,0.708,0.33284,1.85289,1.4354,1.59537,0.003961,0.003961,0.003961
124,1729.23,1.72451,1.72705,1.67453,0.71016,0.66355,0.73297,0.33874,1.85853,1.40406,1.61303,0.0039115,0.0039115,0.0039115
125,1743.48,1.73137,1.67632,1.65903,0.67365,0.70154,0.72918,0.33393,1.87555,1.37516,1.63703,0.003862,0.003862,0.003862
126,1757.54,1.67969,1.65457,1.63922,0.69696,0.67103,0.73254,0.34177,1.85941,1.35417,1.61129,0.0038125,0.0038125,0.0038125
127,1771.55,1.70071,1.65887,1.6594,0.6745,0.70194,0.73217,0.33402,1.86236,1.37645,1.62278,0.003763,0.003763,0.003763
128,1785.57,1.67771,1.62315,1.61985,0.68855,0.71615,0.73349,0.34137,1.84533,1.36433,1.59748,0.0037135,0.0037135,0.0037135
129,1799.67,1.71013,1.67444,1.65974,0.68744,0.72209,0.72928,0.34063,1.8494,1.34336,1.62043,0.003664,0.003664,0.003664
130,1813.54,1.67116,1.64352,1.61955,0.697,0.73511,0.73805,0.34654,1.88004,1.378,1.62907,0.0036145,0.0036145,0.0036145
131,1827.31,1.69137,1.64165,1.63938,0.65492,0.72277,0.73601,0.34611,1.84326,1.34533,1.59292,0.003565,0.003565,0.003565
132,1841.05,1.68269,1.63452,1.62075,0.68117,0.74412,0.74297,0.34274,1.85437,1.36518,1.59784,0.0035155,0.0035155,0.0035155
133,1854.83,1.68611,1.65315,1.62709,0.71283,0.7456,0.75937,0.35262,1.83345,1.35724,1.59431,0.003466,0.003466,0.003466
134,1868.6,1.68922,1.60342,1.63432,0.71969,0.69189,0.73865,0.34856,1.84506,1.3378,1.60086,0.0034165,0.0034165,0.0034165
135,1882.42,1.65351,1.58618,1.60887,0.71778,0.73403,0.76547,0.36011,1.85306,1.32239,1.58709,0.003367,0.003367,0.003367
136,1896.33,1.65684,1.5868,1.62772,0.79275,0.70172,0.76594,0.3571,1.83501,1.31095,1.59045,0.0033175,0.0033175,0.0033175
137,1910.23,1.66994,1.61789,1.63654,0.75687,0.71575,0.7774,0.37332,1.84536,1.30524,1.59001,0.003268,0.003268,0.003268
138,1924.19,1.66974,1.58454,1.63991,0.7309,0.76482,0.78123,0.37102,1.81485,1.29338,1.58128,0.0032185,0.0032185,0.0032185
139,1937.95,1.67302,1.63433,1.63596,0.79483,0.66889,0.78715,0.38302,1.83792,1.33687,1.5819,0.003169,0.003169,0.003169
140,1951.72,1.65044,1.57044,1.61221,0.67629,0.74495,0.7651,0.37428,1.82884,1.33784,1.58603,0.0031195,0.0031195,0.0031195
141,1965.66,1.66237,1.59396,1.64485,0.72731,0.74408,0.77879,0.36632,1.82957,1.3001,1.58638,0.00307,0.00307,0.00307
142,1979.48,1.65551,1.58758,1.62373,0.7899,0.7125,0.7878,0.37482,1.82277,1.295,1.5817,0.0030205,0.0030205,0.0030205
