epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
121,1780.9,1.83768,1.87965,1.62729,0.68765,0.57097,0.67103,0.3139,1.86066,1.56438,1.6501,0.00406,0.00406,0.00406
122,1798.12,1.82845,1.80652,1.60131,0.62575,0.63452,0.65442,0.31591,1.85878,1.52079,1.65058,0.0040105,0.0040105,0.0040105
123,1812.95,1.79293,1.83478,1.61086,0.67293,0.60269,0.66588,0.31934,1.85539,1.50891,1.6472,0.003961,0.003961,0.003961
124,1830.45,1.83203,1.85679,1.61002,0.66609,0.62416,0.66636,0.32616,1.84086,1.50922,1.63288,0.0039115,0.0039115,0.0039115
125,1848.16,1.80848,1.79032,1.60806,0.68421,0.6168,0.68776,0.31966,1.86027,1.53908,1.65894,0.003862,0.003862,0.003862
126,1865.8,1.78663,1.7949,1.58541,0.66877,0.58758,0.66215,0.32624,1.80781,1.55914,1.61312,0.0038125,0.0038125,0.0038125
127,1883.42,1.8133,1.80159,1.6099,0.64723,0.59846,0.65661,0.32692,1.84312,1.50463,1.63156,0.003763,0.003763,0.003763
128,1900.86,1.79117,1.75787,1.58692,0.65583,0.59521,0.6715,0.30656,1.85416,1.60225,1.6334,0.0037135,0.0037135,0.0037135
129,1918.5,1.79577,1.78035,1.58151,0.72933,0.55363,0.67145,0.3221,1.83311,1.4868,1.61243,0.003664,0.003664,0.003664
130,1936.09,1.79976,1.80766,1.60348,0.7307,0.557,0.6881,0.3381,1.84856,1.48444,1.63657,0.0036145,0.0036145,0.0036145
131,1953.4,1.7869,1.77033,1.58002,0.67375,0.60431,0.67091,0.33506,1.81363,1.47838,1.60228,0.003565,0.003565,0.003565
132,1971,1.78774,1.79335,1.58575,0.67064,0.61412,0.6888,0.33558,1.80792,1.50591,1.60414,0.0035155,0.0035155,0.0035155
133,1988.48,1.77637,1.79115,1.57208,0.72866,0.586,0.70897,0.34051,1.82884,1.461,1.61959,0.003466,0.003466,0.003466
134,2005.75,1.77205,1.75378,1.58229,0.69691,0.61667,0.6983,0.34101,1.8074,1.47483,1.60983,0.0034165,0.0034165,0.0034165
135,2023.06,1.75762,1.71054,1.56073,0.72555,0.62238,0.70946,0.33401,1.82445,1.42609,1.60626,0.003367,0.003367,0.003367
136,2040.36,1.75536,1.73067,1.57055,0.64884,0.65873,0.70246,0.33849,1.83042,1.48349,1.60867,0.0033175,0.0033175,0.0033175
137,2057.89,1.77532,1.73146,1.57149,0.69218,0.65553,0.72667,0.34191,1.83071,1.44554,1.61389,0.003268,0.003268,0.003268
138,2075.34,1.77302,1.73516,1.57688,0.69569,0.64668,0.70057,0.34324,1.80075,1.48602,1.58596,0.0032185,0.0032185,0.0032185
139,2092.97,1.77088,1.76371,1.57319,0.66869,0.64236,0.7076,0.347,1.79135,1.45253,1.59732,0.003169,0.003169,0.003169
140,2110.3,1.7408,1.68455,1.55348,0.75016,0.60635,0.73471,0.35949,1.80813,1.44091,1.60833,0.0031195,0.0031195,0.0031195
141,2127.66,1.76079,1.74086,1.57214,0.67168,0.65211,0.70162,0.34042,1.81769,1.41396,1.59834,0.00307,0.00307,0.00307
142,2143.23,1.75212,1.71496,1.55612,0.68499,0.69922,0.7434,0.36018,1.78503,1.42323,1.56738,0.0030205,0.0030205,0.0030205
143,2157.76,1.7288,1.72432,1.55287,0.73985,0.66322,0.74295,0.36653,1.77057,1.41925,1.58693,0.002971,0.002971,0.002971
144,2175.39,1.73932,1.66624,1.54617,0.72791,0.65255,0.73381,0.36363,1.76234,1.39802,1.56833,0.0029215,0.0029215,0.0029215
145,2193.01,1.73407,1.66095,1.5511,0.75265,0.61148,0.72755,0.3588,1.77623,1.44147,1.58908,0.002872,0.002872,0.002872
146,2210.5,1.75628,1.74679,1.576,0.66298,0.66407,0.69374,0.34546,1.78758,1.47359,1.57519,0.0028225,0.0028225,0.0028225
147,2228.12,1.72088,1.68374,1.55108,0.73044,0.62657,0.72568,0.34931,1.79849,1.43306,1.58695,0.002773,0.002773,0.002773
148,2246.01,1.71125,1.65166,1.53907,0.70856,0.66742,0.73224,0.36303,1.77781,1.40255,1.57376,0.0027235,0.0027235,0.0027235
149,2263.36,1.72153,1.65488,1.53115,0.74031,0.62176,0.74983,0.36963,1.78508,1.39505,1.57134,0.002674,0.002674,0.002674
150,2280.84,1.72878,1.67035,1.53097,0.73594,0.6627,0.75591,0.37332,1.78457,1.4015,1.59999,0.0026245,0.0026245,0.0026245
151,2298.52,1.69646,1.63003,1.5174,0.72019,0.68495,0.74703,0.3716,1.75188,1.37541,1.57316,0.002575,0.002575,0.002575
152,2316.14,1.70025,1.65231,1.51933,0.72883,0.66192,0.7408,0.36211,1.77154,1.36279,1.57002,0.0025255,0.0025255,0.0025255
153,2333.72,1.71504,1.64077,1.54261,0.74149,0.68219,0.76196,0.37421,1.76607,1.36076,1.57067,0.002476,0.002476,0.002476
154,2351.3,1.74145,1.70313,1.53732,0.72236,0.69729,0.75504,0.37062,1.75136,1.37421,1.55878,0.0024265,0.0024265,0.0024265
155,2367.53,1.69523,1.63098,1.52749,0.7629,0.67634,0.77343,0.39352,1.76006,1.34735,1.56179,0.002377,0.002377,0.002377
156,2380.33,1.71112,1.63388,1.52838,0.71953,0.68075,0.7552,0.36945,1.76211,1.33369,1.56088,0.0023275,0.0023275,0.0023275
157,2393.09,1.68201,1.62066,1.51418,0.70122,0.66878,0.76135,0.37731,1.74591,1.34389,1.57443,0.002278,0.002278,0.002278
158,2405.9,1.69428,1.62282,1.53192,0.74105,0.73127,0.78086,0.38404,1.75621,1.33643,1.56525,0.0022285,0.0022285,0.0022285
159,2418.7,1.67688,1.61888,1.52843,0.73926,0.70491,0.76875,0.38185,1.74809,1.31372,1.548,0.002179,0.002179,0.002179
160,2431.44,1.70541,1.61787,1.51395,0.73244,0.68388,0.75188,0.37398,1.75548,1.36516,1.55443,0.0021295,0.0021295,0.0021295
161,2444.35,1.71565,1.60884,1.54286,0.75036,0.68046,0.76279,0.38048,1.74239,1.32893,1.55804,0.00208,0.00208,0.00208
162,2457.12,1.67544,1.60248,1.53457,0.7322,0.71391,0.7837,0.38498,1.74034,1.34573,1.56346,0.0020305,0.0020305,0.0020305
163,2469.89,1.6915,1.57676,1.52219,0.74747,0.70267,0.77961,0.38943,1.7536,1.3155,1.55885,0.001981,0.001981,0.001981
164,2482.61,1.69144,1.60764,1.52991,0.75389,0.70474,0.78993,0.39422,1.73111,1.29841,1.54138,0.0019315,0.0019315,0.0019315
165,2495.45,1.69039,1.5967,1.511,0.74967,0.72068,0.78869,0.38581,1.73773,1.31007,1.54515,0.001882,0.001882,0.001882
166,2508.29,1.67894,1.58903,1.52288,0.75573,0.70412,0.78622,0.39041,1.73915,1.30713,1.55471,0.0018325,0.0018325,0.0018325
167,2521.09,1.67535,1.56639,1.51138,0.79611,0.66276,0.78707,0.39214,1.72604,1.32467,1.53964,0.001783,0.001783,0.001783
168,2538.26,1.65981,1.60963,1.51677,0.78286,0.69641,0.78641,0.39623,1.72321,1.28977,1.53669,0.0017335,0.0017335,0.0017335
169,2555.81,1.64423,1.56613,1.48828,0.78377,0.71219,0.79997,0.40172,1.71208,1.31374,1.53197,0.001684,0.001684,0.001684
170,2573.26,1.6969,1.59642,1.52119,0.75891,0.7311,0.80019,0.40332,1.7207,1.28723,1.53309,0.0016345,0.0016345,0.0016345
171,2590.79,1.66613,1.56755,1.50199,0.80826,0.7177,0.79866,0.39713,1.72499,1.29406,1.53989,0.001585,0.001585,0.001585
172,2608.43,1.67724,1.58294,1.50091,0.77677,0.73702,0.80816,0.40588,1.71466,1.28951,1.52764,0.0015355,0.0015355,0.0015355
173,2623.12,1.66728,1.5834,1.5011,0.76611,0.74404,0.81528,0.41461,1.70546,1.27597,1.53864,0.001486,0.001486,0.001486
174,2640.79,1.66232,1.56622,1.49892,0.7761,0.72716,0.80029,0.40936,1.68878,1.24544,1.52396,0.0014365,0.0014365,0.0014365
175,2658.96,1.65674,1.57486,1.50074,0.80853,0.70336,0.82354,0.41827,1.70234,1.23262,1.52425,0.001387,0.001387,0.001387
176,2676.92,1.61774,1.50142,1.4712,0.79109,0.70721,0.80481,0.40878,1.71654,1.25903,1.53522,0.0013375,0.0013375,0.0013375
177,2694.66,1.67573,1.5371,1.50228,0.82176,0.74795,0.83406,0.41797,1.72127,1.24999,1.54708,0.001288,0.001288,0.001288
178,2711.97,1.62533,1.52561,1.47002,0.78745,0.74349,0.82652,0.41706,1.70876,1.24149,1.52165,0.0012385,0.0012385,0.0012385
179,2729.68,1.62413,1.49297,1.47858,0.76096,0.75254,0.81902,0.40504,1.71047,1.2522,1.52612,0.001189,0.001189,0.001189
180,2747.23,1.63648,1.53312,1.47996,0.78914,0.72457,0.81862,0.41394,1.69236,1.22802,1.51446,0.0011395,0.0011395,0.0011395
181,2764.36,1.64126,1.53164,1.48902,0.74306,0.74945,0.81234,0.41195,1.69881,1.22268,1.51909,0.00109,0.00109,0.00109
182,2781.77,1.62625,1.48775,1.47955,0.78912,0.76137,0.82938,0.41669,1.6848,1.24566,1.51539,0.0010405,0.0010405,0.0010405
183,2799.05,1.62718,1.52322,1.47574,0.78987,0.75158,0.81844,0.41611,1.70474,1.231,1.52814,0.000991,0.000991,0.000991
